Date Built,Date Priced,Distance from Capital,Distance from Guarding Tower,Distance from Knight's house,Distance from Royal Market,Distance from the Dock,Distance from the River,Holy tree,House ID,King visited,Location,bathrooms,bedrooms,blessings,cursed,dining rooms,farm,garden,renovation
6/20/1611 7:39 PM,6/20/1611 7:39 PM,27.760329,164.974222,38.417275,53.912563,21.218002,16.691023,,6e3319c9,0.0,King's Landing,4.0,2.0,132.0,0.0,3.0,small,no space,0.0
7/28/1610 1:45 AM,7/28/1610 1:45 AM,126.032877,39.533838,136.545655,,18.925435,1.619409,stands beside,6e331a15,1.0,King's Landing,3.0,3.0,34.0,0.0,4.0,no land,beautiful,0.0
10/27/1607 10:58 AM,10/27/1607 10:58 AM,30.831864,18.928245,41.688927,62.081075,37.552832,48.773692,stands beside,6e331a38,0.0,King's Landing,3.0,3.0,129.0,0.0,2.0,small,no space,0.0
7/26/1609 5:57 AM,7/26/1609 5:57 AM,22.34903,125.738805,32.79328,,,46.48752,,6e331a3f,0.0,The Mountains,4.0,3.0,138.0,0.0,4.0,small,no space,0.0
5/14/1609 9:41 PM,5/14/1609 9:41 PM,82.059454,61.289191,92.429187,49.960994,44.764112,15.188062,stands beside,6e331b2a,0.0,Cursed Land,2.0,3.0,78.0,0.0,4.0,small,no space,0.0
4/17/1608 9:39 AM,4/17/1608 9:39 AM,17.66887,168.941786,28.100557,137.630673,19.711332,9.298295,stands beside,6e331b42,0.0,,2.0,3.0,142.0,0.0,3.0,small,no space,1.0
8/25/1611 11:47 AM,8/25/1611 11:47 AM,37.502398,173.062139,48.350232,33.541741,48.20922,59.89904,stands beside,6e331bc2,0.0,Cursed Land,3.0,2.0,122.0,,2.0,small,,0.0
5/18/1612 2:19 PM,5/18/1612 2:19 PM,6.368125,110.306265,17.001941,6.883668,8.652776,43.585386,stands beside,6e331c08,0.0,The Mountains,2.0,3.0,154.0,0.0,3.0,small,no space,0.0
9/23/1608 3:10 AM,9/23/1608 3:10 AM,87.228877,179.274739,97.564435,34.189833,11.293135,3.018653,stands beside,6e331c10,0.0,The Mountains,4.0,4.0,73.0,0.0,3.0,small,no space,0.0
1/3/1608 12:39 AM,1/3/1608 12:39 AM,63.743316,82.499564,74.657197,13.970038,48.41158,41.150882,cut by Ancient witch,6e331c53,0.0,The Mountains,4.0,2.0,96.0,1.0,,small,,
8/27/1611 9:14 AM,8/27/1611 9:14 AM,43.901055,181.205818,54.471642,65.036604,135.660513,9.726172,cut by Ancient witch,6e331c63,0.0,The Mountains,2.0,3.0,116.0,1.0,4.0,huge,no space,0.0
3/9/1610 9:51 PM,3/9/1610 9:51 PM,12.439466,121.700432,22.465841,,101.164949,66.965422,stands beside,6e331ca0,0.0,The Mountains,2.0,2.0,148.0,0.0,3.0,small,no space,0.0
7/4/1611 3:36 PM,7/4/1611 3:36 PM,32.775294,127.626006,43.568114,4.688376,46.988147,14.359223,stands beside,6e331cbc,0.0,Servant's Premises,4.0,3.0,127.0,0.0,4.0,small,no space,
5/1/1612 9:59 AM,5/1/1612 9:59 AM,70.407945,44.036108,80.45229,98.302306,18.415602,61.054131,stands beside,6e331cc6,0.0,King's Landing,2.0,4.0,90.0,0.0,4.0,small,,0.0
7/2/1607 2:36 AM,7/2/1607 2:36 AM,19.485988,96.084821,29.910876,73.081248,78.279093,62.025037,,6e331cf2,0.0,The Mountains,2.0,2.0,141.0,0.0,2.0,huge,,0.0
1/4/1608 2:53 PM,1/4/1608 2:53 PM,3.734422,113.969365,14.054661,36.656172,60.206416,20.210043,stands beside,6e331d57,0.0,The Mountains,2.0,,156.0,0.0,4.0,small,no space,0.0
12/8/1611 11:17 AM,12/8/1611 11:17 AM,75.112668,38.520516,85.509441,19.19147,51.607663,35.733695,cut by Ancient witch,6e331d93,0.0,Servant's Premises,3.0,4.0,85.0,1.0,3.0,small,,0.0
8/25/1607 8:50 PM,8/25/1607 8:50 PM,34.19412,143.291346,44.661574,41.145495,16.712326,20.248895,stands beside,6e331da3,1.0,Cursed Land,2.0,4.0,126.0,0.0,3.0,no land,beautiful,
3/1/1611 2:57 PM,3/1/1611 2:57 PM,83.904941,102.912978,94.776494,34.17144,65.583881,2.445236,stands beside,6e331df5,1.0,Servant's Premises,3.0,4.0,76.0,0.0,4.0,no land,beautiful,
6/7/1608 8:56 AM,6/7/1608 8:56 AM,73.803545,223.250002,84.666612,93.98593,48.299624,6.378845,stands beside,6e331ec3,0.0,Servant's Premises,2.0,3.0,86.0,0.0,4.0,small,no space,0.0
4/24/1611 5:36 PM,4/24/1611 5:36 PM,104.541909,94.221705,115.120064,34.344943,48.490134,24.291675,stands beside,6e331ec6,0.0,Servant's Premises,4.0,4.0,55.0,0.0,3.0,huge,no space,0.0
7/20/1612 9:50 PM,7/20/1612 9:50 PM,123.237957,88.475424,133.420966,42.142257,86.908603,38.889235,cut by Ancient witch,6e331ef0,0.0,Cursed Land,3.0,2.0,37.0,1.0,4.0,small,,0.0
12/18/1608 8:14 AM,12/18/1608 8:14 AM,64.519905,115.861352,75.268817,90.883982,13.889724,18.470119,,6e331fe3,0.0,,4.0,3.0,95.0,0.0,3.0,small,no space,0.0
6/28/1611 5:13 AM,6/28/1611 5:13 AM,25.641595,109.496479,36.606127,115.607802,,57.810543,stands beside,6e33201e,1.0,The Mountains,3.0,3.0,134.0,0.0,4.0,no land,beautiful,0.0
12/28/1607 1:53 PM,12/28/1607 1:53 PM,50.897925,162.213235,61.812548,1.377412,25.058991,8.356313,stands beside,6e332022,0.0,Servant's Premises,,2.0,109.0,,4.0,small,no space,
8/1/1612 2:17 AM,8/1/1612 2:17 AM,38.897435,156.036823,48.965373,119.744437,85.036167,58.966549,stands beside,6e332070,0.0,Servant's Premises,3.0,4.0,121.0,0.0,3.0,huge,no space,0.0
3/24/1612 10:26 PM,3/24/1612 10:26 PM,35.072559,125.318917,45.569132,,53.083742,16.005244,,6e332090,0.0,The Mountains,2.0,2.0,125.0,,4.0,small,,0.0
9/2/1609 10:29 PM,9/2/1609 10:29 PM,6.058054,82.848724,16.350706,19.927858,12.467324,1.90663,cut by Ancient witch,6e3320ce,0.0,Servant's Premises,4.0,2.0,154.0,1.0,3.0,small,no space,0.0
4/15/1612 9:39 PM,4/15/1612 9:39 PM,91.275147,104.496572,101.754011,5.554097,16.594671,47.512103,stands beside,6e332126,0.0,Servant's Premises,3.0,2.0,69.0,0.0,2.0,small,no space,0.0
11/16/1611 10:42 PM,11/16/1611 10:42 PM,6.784682,213.327095,17.206635,34.408752,28.117594,81.0995,stands beside,6e332133,0.0,The Mountains,3.0,2.0,153.0,0.0,3.0,small,,0.0
4/13/1608 6:27 AM,4/13/1608 6:27 AM,94.776469,,105.45224,37.8182,24.607766,39.835616,stands beside,6e332166,0.0,The Mountains,4.0,3.0,65.0,0.0,3.0,small,,0.0
10/1/1608 8:35 PM,10/1/1608 8:35 PM,18.920409,72.584181,29.173773,,4.103936,14.161168,stands beside,6e3321b8,0.0,Servant's Premises,3.0,3.0,141.0,0.0,4.0,huge,no space,1.0
10/1/1608 4:37 PM,10/1/1608 4:37 PM,20.53409,26.051902,30.612007,8.842099,23.378965,42.030114,,6e3321cd,0.0,Cursed Land,2.0,3.0,139.0,,3.0,small,no space,0.0
7/28/1609 11:26 PM,7/28/1609 11:26 PM,71.521202,15.010769,82.03621,104.864005,14.447218,36.835168,stands beside,6e332268,0.0,King's Landing,4.0,3.0,88.0,0.0,3.0,huge,no space,0.0
10/20/1609 6:31 PM,10/20/1609 6:31 PM,62.883638,65.566773,73.459827,64.605727,39.744791,12.968122,stands beside,6e332284,0.0,The Mountains,2.0,2.0,97.0,0.0,3.0,small,no space,
2/15/1609 4:58 PM,2/15/1609 4:58 PM,30.061174,147.958588,40.848732,69.802545,22.072652,37.447185,stands beside,6e3322ce,0.0,King's Landing,2.0,2.0,130.0,0.0,3.0,small,no space,0.0
11/7/1609 1:54 PM,11/7/1609 1:54 PM,8.756868,5.540359,19.157822,88.137001,25.734794,65.883295,,6e3322ee,0.0,,,4.0,151.0,0.0,2.0,small,,0.0
10/5/1612 10:52 AM,10/5/1612 10:52 AM,8.974246,86.05773,19.890374,143.837715,28.060353,9.469568,stands beside,6e33232d,0.0,The Mountains,2.0,4.0,151.0,0.0,3.0,huge,no space,0.0
6/14/1607 3:54 PM,6/14/1607 3:54 PM,54.154952,108.356836,64.165427,52.272329,,23.369908,stands beside,6e332396,0.0,King's Landing,4.0,2.0,106.0,0.0,,huge,no space,0.0
12/23/1612 11:13 PM,12/23/1612 11:13 PM,16.358854,95.61206,26.607021,15.65945,63.448461,20.956697,stands beside,6e3323f4,1.0,The Mountains,2.0,2.0,144.0,0.0,3.0,no land,beautiful,0.0
5/5/1609 11:40 AM,5/5/1609 11:40 AM,30.904484,196.927628,41.170215,46.051719,72.572135,27.854537,,6e332400,0.0,The Mountains,,3.0,129.0,0.0,,small,no space,0.0
4/14/1607 11:56 AM,4/14/1607 11:56 AM,102.916411,110.953526,113.330348,62.125866,51.60186,48.809753,cut by Ancient witch,6e332427,0.0,Cursed Land,3.0,3.0,57.0,1.0,4.0,huge,no space,0.0
12/17/1609 4:24 PM,12/17/1609 4:24 PM,72.876787,244.82941,82.993087,61.366851,60.091733,37.681608,stands beside,6e332455,0.0,The Mountains,3.0,2.0,87.0,0.0,4.0,small,no space,0.0
4/8/1611 10:49 PM,4/8/1611 10:49 PM,64.927591,112.580898,75.872465,8.303426,35.676236,4.403885,stands beside,6e332466,0.0,The Mountains,4.0,,95.0,0.0,3.0,small,no space,1.0
2/27/1610 12:46 PM,2/27/1610 12:46 PM,27.34359,86.132623,37.369399,7.022707,146.288286,27.238485,stands beside,6e3324b4,0.0,The Mountains,2.0,4.0,133.0,0.0,4.0,small,no space,0.0
9/5/1612 8:44 PM,9/5/1612 8:44 PM,13.162032,117.609059,23.961634,22.353231,3.001314,7.575459,stands beside,6e3324bd,0.0,Servant's Premises,2.0,4.0,147.0,0.0,3.0,small,no space,
9/19/1608 9:36 PM,9/19/1608 9:36 PM,39.716679,41.503433,50.632024,96.303008,15.689091,4.191359,,6e3324f8,0.0,King's Landing,2.0,3.0,120.0,0.0,4.0,small,,0.0
5/16/1611 4:30 PM,5/16/1611 4:30 PM,48.432874,83.79289,59.305665,54.492907,,43.472893,stands beside,6e332503,0.0,The Mountains,4.0,3.0,112.0,0.0,4.0,huge,no space,0.0
9/23/1609 12:48 AM,9/23/1609 12:48 AM,15.712988,15.517061,26.561353,,,10.952451,,6e332548,0.0,Cursed Land,3.0,4.0,144.0,0.0,3.0,small,no space,0.0
1/7/1612 9:35 AM,1/7/1612 9:35 AM,27.657886,70.044205,38.395043,,50.607103,5.250808,stands beside,6e33256e,0.0,Cursed Land,2.0,2.0,132.0,0.0,3.0,small,no space,1.0
10/14/1608 12:52 PM,10/14/1608 12:52 PM,60.169729,50.142723,70.349937,12.696966,41.089444,39.774869,,6e332585,0.0,The Mountains,2.0,2.0,100.0,0.0,,small,no space,1.0
10/6/1612 6:21 AM,10/6/1612 6:21 AM,18.640689,3.82349,28.877062,96.556763,8.627969,15.59955,stands beside,6e33258b,0.0,The Mountains,4.0,2.0,141.0,0.0,4.0,huge,no space,0.0
10/1/1610 8:46 AM,10/1/1610 8:46 AM,52.010124,55.200189,62.328789,73.256543,50.208099,21.244617,,6e3325ba,0.0,The Mountains,2.0,3.0,108.0,0.0,3.0,huge,no space,0.0
6/3/1607 2:15 AM,6/3/1607 2:15 AM,21.092871,81.798631,31.95255,58.199861,,58.699649,stands beside,6e3325d5,0.0,Servant's Premises,4.0,2.0,139.0,0.0,3.0,small,no space,1.0
11/4/1612 9:24 PM,11/4/1612 9:24 PM,26.521832,198.987408,36.90013,32.692865,10.137051,7.152141,stands beside,6e332658,0.0,The Mountains,2.0,3.0,133.0,0.0,3.0,small,no space,0.0
7/7/1612 7:55 AM,7/7/1612 7:55 AM,134.636704,55.232926,144.715626,110.712616,29.869683,2.646892,stands beside,6e33267c,0.0,Servant's Premises,2.0,4.0,25.0,0.0,3.0,small,no space,0.0
11/20/1609 3:39 PM,11/20/1609 3:39 PM,8.742539,184.064764,19.713161,15.200746,67.011763,80.065797,stands beside,6e3326ee,0.0,Cursed Land,4.0,2.0,151.0,0.0,3.0,huge,no space,0.0
1/12/1610 11:36 PM,1/12/1610 11:36 PM,9.923924,,20.702138,,34.29077,71.30311,,6e332710,0.0,King's Landing,3.0,2.0,150.0,0.0,3.0,huge,no space,0.0
9/13/1612 10:11 PM,9/13/1612 10:11 PM,136.478918,72.356249,147.100805,6.284547,12.920147,43.929958,stands beside,6e33273b,0.0,Cursed Land,3.0,2.0,24.0,,2.0,small,no space,1.0
8/27/1610 11:24 PM,8/27/1610 11:24 PM,65.778312,101.603722,76.540949,36.241754,11.650537,4.743664,,6e332776,0.0,The Mountains,4.0,4.0,94.0,1.0,4.0,huge,no space,1.0
3/6/1610 11:17 PM,3/6/1610 11:17 PM,28.9618,,39.412008,70.974605,51.03871,25.766823,stands beside,6e3327bd,0.0,The Mountains,4.0,2.0,131.0,0.0,2.0,small,no space,
6/21/1607 6:51 AM,6/21/1607 6:51 AM,64.154791,110.637587,74.366175,25.87114,20.771556,86.457566,stands beside,6e3327c5,0.0,The Mountains,3.0,2.0,96.0,0.0,4.0,small,no space,
8/23/1612 8:58 PM,8/23/1612 8:58 PM,18.728672,66.89406,29.599528,,53.18667,21.390717,,6e3327d7,0.0,,3.0,4.0,141.0,0.0,4.0,small,no space,
5/28/1612 10:42 AM,5/28/1612 10:42 AM,11.106267,128.950247,21.983356,30.551973,,39.10027,stands beside,6e3327e6,0.0,King's Landing,3.0,2.0,149.0,0.0,3.0,huge,no space,0.0
5/15/1608 5:20 PM,5/15/1608 5:20 PM,23.026049,82.865757,33.528769,38.074991,49.523135,43.122485,,6e3327ee,0.0,Servant's Premises,4.0,4.0,137.0,0.0,4.0,huge,no space,1.0
9/12/1612 8:55 PM,9/12/1612 8:55 PM,32.000589,180.183539,42.629457,100.81329,114.965651,4.021321,stands beside,6e332821,0.0,The Mountains,3.0,2.0,128.0,0.0,2.0,huge,no space,1.0
11/3/1610 2:32 PM,11/3/1610 2:32 PM,81.917129,173.125057,92.325436,30.188317,25.784018,16.203697,,6e33285d,0.0,King's Landing,2.0,4.0,78.0,0.0,2.0,small,no space,0.0
5/6/1611 2:42 AM,5/6/1611 2:42 AM,19.391494,,29.556542,8.095062,71.615179,61.315073,stands beside,6e332863,0.0,Servant's Premises,,2.0,141.0,0.0,2.0,huge,no space,1.0
7/10/1610 5:52 PM,7/10/1610 5:52 PM,46.897042,,56.999127,,76.226765,46.121954,stands beside,6e3328b4,0.0,Servant's Premises,3.0,4.0,113.0,0.0,3.0,huge,no space,0.0
6/26/1611 10:45 AM,6/26/1611 10:45 AM,89.208517,25.997823,99.367833,,84.551713,25.667676,stands beside,6e3329a2,0.0,King's Landing,4.0,2.0,71.0,0.0,4.0,huge,,0.0
8/9/1612 8:55 AM,8/9/1612 8:55 AM,28.624459,175.052462,39.146885,9.287393,19.990767,23.145367,stands beside,6e3329ad,0.0,The Mountains,3.0,4.0,131.0,0.0,4.0,small,no space,
7/1/1610 10:13 AM,7/1/1610 10:13 AM,42.588473,79.145113,53.133449,,11.621875,1.712689,stands beside,6e332a6f,0.0,Cursed Land,4.0,3.0,117.0,0.0,3.0,small,no space,0.0
3/4/1608 9:22 PM,3/4/1608 9:22 PM,11.186223,19.029295,22.169521,12.545926,35.827575,72.234339,stands beside,6e332aa5,0.0,Servant's Premises,4.0,4.0,149.0,0.0,4.0,small,no space,0.0
8/17/1609 9:56 PM,8/17/1609 9:56 PM,116.595314,88.519549,127.031652,44.768229,64.6068,77.913125,stands beside,6e332ab3,0.0,The Mountains,3.0,2.0,43.0,0.0,3.0,small,no space,0.0
10/28/1610 12:39 PM,10/28/1610 12:39 PM,18.62301,132.232272,29.294431,,90.304352,26.360243,stands beside,6e332b01,0.0,The Mountains,2.0,4.0,141.0,0.0,4.0,small,no space,0.0
11/26/1611 6:32 AM,11/26/1611 6:32 AM,20.1132,96.66198,30.981508,90.524014,65.54548,13.565644,stands beside,6e332b1c,1.0,Servant's Premises,3.0,2.0,140.0,0.0,2.0,no land,beautiful,0.0
10/2/1612 6:44 AM,10/2/1612 6:44 AM,7.301451,67.268715,17.662297,85.827016,75.124412,10.216914,stands beside,6e332b66,0.0,The Mountains,4.0,2.0,153.0,0.0,4.0,small,,0.0
7/11/1610 2:10 AM,7/11/1610 2:10 AM,15.162727,115.350124,26.098921,77.524262,15.735857,15.710546,stands beside,6e332b8c,0.0,The Mountains,2.0,3.0,145.0,0.0,2.0,small,no space,0.0
3/7/1610 11:11 PM,3/7/1610 11:11 PM,69.513464,101.560082,79.757256,43.391469,,33.461548,,6e332bda,0.0,King's Landing,4.0,3.0,90.0,0.0,2.0,small,no space,0.0
11/28/1607 3:22 PM,11/28/1607 3:22 PM,23.426745,3.522158,34.093051,24.219426,100.911189,14.05041,stands beside,6e332bee,1.0,The Mountains,4.0,4.0,137.0,0.0,3.0,no land,beautiful,
9/7/1607 11:26 AM,9/7/1607 11:26 AM,21.716831,213.790694,31.903723,,22.218214,59.936696,stands beside,6e332bf3,0.0,The Mountains,,3.0,138.0,0.0,3.0,small,no space,0.0
4/2/1612 12:42 AM,4/2/1612 12:42 AM,74.409175,32.529291,84.811929,12.891809,,16.19463,stands beside,6e332c05,0.0,The Mountains,4.0,3.0,86.0,0.0,4.0,huge,no space,0.0
2/23/1611 1:49 AM,2/23/1611 1:49 AM,129.344424,16.576451,139.547923,18.196185,5.218043,54.081489,stands beside,6e332c13,0.0,The Mountains,2.0,2.0,31.0,0.0,4.0,small,no space,0.0
7/25/1608 10:12 AM,7/25/1608 10:12 AM,19.023661,86.492412,29.597138,91.965987,64.564211,28.02092,,6e332c60,1.0,Servant's Premises,4.0,4.0,141.0,1.0,,no land,beautiful,1.0
9/14/1610 8:39 AM,9/14/1610 8:39 AM,29.703445,0.117126,40.482831,10.90029,67.650174,71.838213,stands beside,6e332c84,0.0,The Mountains,3.0,3.0,130.0,0.0,2.0,small,no space,0.0
3/14/1610 5:23 PM,3/14/1610 5:23 PM,,87.386614,,7.599912,26.426458,38.352438,stands beside,6e332cdb,0.0,Servant's Premises,3.0,2.0,74.0,0.0,4.0,small,no space,
8/20/1610 10:52 PM,8/20/1610 10:52 PM,34.809205,85.978153,45.363118,52.84218,11.194149,23.456986,,6e332cdf,0.0,Servant's Premises,4.0,3.0,125.0,0.0,2.0,small,no space,
1/24/1611 9:42 PM,1/24/1611 9:42 PM,7.888567,94.312188,18.468756,58.605483,42.42197,10.173079,stands beside,6e332d01,0.0,,2.0,4.0,152.0,0.0,3.0,small,no space,0.0
9/20/1609 3:21 AM,9/20/1609 3:21 AM,156.384323,126.179007,167.131365,,35.960414,43.292815,stands beside,6e332d0d,0.0,The Mountains,3.0,2.0,4.0,0.0,2.0,small,no space,1.0
7/6/1611 7:53 AM,7/6/1611 7:53 AM,,286.310654,,63.417258,2.39531,37.311495,stands beside,6e332d92,0.0,King's Landing,2.0,3.0,74.0,0.0,3.0,huge,,1.0
8/15/1611 1:59 PM,8/15/1611 1:59 PM,,4.421771,,95.257525,61.604418,34.49101,,6e332d97,0.0,The Mountains,3.0,2.0,74.0,0.0,2.0,small,no space,0.0
3/26/1607 2:58 AM,3/26/1607 2:58 AM,27.639047,33.857564,37.887279,17.499388,2.285574,38.251942,stands beside,6e332de2,0.0,Servant's Premises,2.0,4.0,132.0,0.0,4.0,small,no space,0.0
10/26/1608 7:13 AM,10/26/1608 7:13 AM,33.074305,117.85906,43.369003,6.699572,,38.56636,stands beside,6e332e12,0.0,,2.0,3.0,127.0,0.0,4.0,small,no space,1.0
7/20/1611 7:24 AM,7/20/1611 7:24 AM,16.228049,156.326945,26.263591,74.727285,8.280874,86.635023,stands beside,6e332e71,0.0,The Mountains,2.0,2.0,144.0,0.0,2.0,small,no space,0.0
3/17/1607 3:42 PM,3/17/1607 3:42 PM,36.276469,195.064811,46.490995,6.634897,19.136028,21.682057,,6e332f27,0.0,King's Landing,4.0,3.0,124.0,1.0,2.0,small,no space,1.0
7/7/1611 4:27 PM,7/7/1611 4:27 PM,30.225834,137.384439,40.299188,74.530957,57.16602,82.318143,cut by Ancient witch,6e332f4b,0.0,,4.0,4.0,130.0,1.0,4.0,small,no space,0.0
8/22/1609 3:48 AM,8/22/1609 3:48 AM,28.810813,71.397587,39.781616,79.599661,4.590185,51.265143,cut by Ancient witch,6e332fad,0.0,King's Landing,4.0,3.0,131.0,1.0,4.0,small,no space,0.0
9/9/1607 1:39 AM,9/9/1607 1:39 AM,7.942132,22.159424,18.678094,22.80328,53.031961,0.827929,,6e333030,0.0,The Mountains,,2.0,152.0,0.0,3.0,small,no space,1.0
4/7/1607 6:54 AM,4/7/1607 6:54 AM,16.34527,145.677782,26.419949,,50.407286,6.75088,stands beside,6e33303c,0.0,The Mountains,2.0,2.0,144.0,0.0,3.0,small,no space,0.0
5/5/1608 3:15 PM,5/5/1608 3:15 PM,14.783243,159.420601,25.293734,115.531176,10.166668,11.747995,cut by Ancient witch,6e333052,1.0,The Mountains,3.0,2.0,145.0,1.0,2.0,no land,beautiful,0.0
4/9/1609 10:43 PM,4/9/1609 10:43 PM,1.653679,87.207023,12.198115,12.631962,47.66151,38.105626,stands beside,6e333063,0.0,Servant's Premises,4.0,2.0,158.0,0.0,4.0,small,,0.0
11/19/1610 10:28 AM,11/19/1610 10:28 AM,30.18783,0.259471,40.244407,47.244539,,2.514069,,6e3330c8,0.0,The Mountains,4.0,2.0,130.0,0.0,3.0,small,,0.0
9/10/1610 8:55 PM,9/10/1610 8:55 PM,20.359835,101.152559,30.570734,69.938752,73.717758,68.586373,stands beside,6e3330e1,0.0,,4.0,3.0,140.0,0.0,3.0,small,no space,0.0
10/6/1611 6:17 AM,10/6/1611 6:17 AM,102.309829,143.085582,112.718541,52.424009,24.672279,30.839923,stands beside,6e33311f,0.0,King's Landing,2.0,4.0,58.0,0.0,3.0,small,no space,0.0
12/8/1611 7:52 AM,12/8/1611 7:52 AM,102.206011,76.223725,112.992762,,,9.510166,,6e33313b,0.0,King's Landing,4.0,2.0,58.0,0.0,2.0,small,no space,
12/14/1611 8:55 AM,12/14/1611 8:55 AM,11.349727,47.50928,21.497424,,,14.112944,stands beside,6e333152,0.0,,4.0,4.0,149.0,0.0,2.0,huge,no space,0.0
8/23/1608 9:44 PM,8/23/1608 9:44 PM,4.172779,208.427483,14.453695,2.992189,44.994862,7.388788,stands beside,6e333192,0.0,The Mountains,4.0,2.0,156.0,0.0,3.0,small,no space,0.0
3/10/1610 3:39 PM,3/10/1610 3:39 PM,56.17104,142.434753,67.147236,62.296632,42.526098,12.677725,stands beside,6e33320b,0.0,King's Landing,2.0,3.0,104.0,0.0,2.0,small,no space,1.0
10/11/1607 3:21 PM,10/11/1607 3:21 PM,32.764535,33.161745,43.751945,,21.475405,4.028046,stands beside,6e33321a,0.0,Cursed Land,2.0,3.0,127.0,0.0,4.0,small,no space,1.0
12/1/1607 7:57 PM,12/1/1607 7:57 PM,43.578388,37.921953,54.187736,2.474489,85.823405,20.167199,stands beside,6e33321c,0.0,The Mountains,2.0,4.0,116.0,0.0,3.0,small,no space,0.0
10/8/1607 9:48 AM,10/8/1607 9:48 AM,8.875331,227.71368,18.958363,56.526694,7.928717,27.38275,stands beside,6e333235,0.0,The Mountains,2.0,3.0,151.0,0.0,2.0,small,no space,1.0
11/4/1612 11:53 AM,11/4/1612 11:53 AM,17.914336,51.718994,28.062246,51.945245,38.867719,31.777853,stands beside,6e333281,0.0,,4.0,3.0,142.0,0.0,,huge,,0.0
2/23/1607 10:33 PM,2/23/1607 10:33 PM,76.97938,69.207973,87.54952,,,26.91022,stands beside,6e3332bb,0.0,Servant's Premises,2.0,3.0,83.0,0.0,4.0,small,no space,0.0
3/12/1612 9:36 PM,3/12/1612 9:36 PM,93.24834,97.043926,104.205556,40.211861,48.246717,4.747212,stands beside,6e3332bf,1.0,Cursed Land,4.0,2.0,67.0,0.0,3.0,no land,beautiful,0.0
7/1/1610 2:29 PM,7/1/1610 2:29 PM,39.858214,173.745042,50.690938,31.39372,39.041541,4.92189,stands beside,6e3332d4,0.0,The Mountains,3.0,2.0,120.0,,4.0,small,no space,0.0
7/16/1611 4:48 AM,7/16/1611 4:48 AM,2.637134,143.989158,12.937051,87.432433,,39.457024,,6e3332e2,0.0,King's Landing,4.0,4.0,157.0,0.0,2.0,huge,no space,0.0
11/15/1610 3:48 AM,11/15/1610 3:48 AM,25.608204,66.203419,35.75964,9.678402,39.892201,14.554032,,6e3332e8,0.0,The Mountains,3.0,2.0,134.0,0.0,,small,no space,1.0
12/27/1608 2:53 PM,12/27/1608 2:53 PM,47.510193,30.960401,58.28403,77.229771,13.529945,73.450309,stands beside,6e3332ed,0.0,Servant's Premises,2.0,4.0,112.0,0.0,2.0,small,,0.0
4/19/1610 10:12 AM,4/19/1610 10:12 AM,31.963636,105.75696,42.441978,39.950532,13.139206,14.973684,stands beside,6e3332f9,0.0,The Mountains,2.0,3.0,128.0,0.0,4.0,small,no space,0.0
6/26/1610 9:50 AM,6/26/1610 9:50 AM,,65.983035,,60.328847,91.602955,6.542488,,6e333304,0.0,,4.0,3.0,74.0,1.0,2.0,small,no space,
7/19/1610 1:12 AM,7/19/1610 1:12 AM,39.216095,15.324721,50.082437,20.029863,98.033248,19.815051,,6e333323,0.0,Cursed Land,3.0,4.0,121.0,0.0,2.0,small,no space,
6/11/1610 11:48 AM,6/11/1610 11:48 AM,89.690346,57.885778,100.120869,20.10975,22.45022,5.274632,stands beside,6e333378,0.0,King's Landing,2.0,2.0,70.0,0.0,4.0,small,no space,0.0
7/22/1607 1:53 AM,7/22/1607 1:53 AM,18.460095,47.755072,28.871552,24.606776,110.138104,8.215345,stands beside,6e33342a,0.0,Servant's Premises,4.0,4.0,142.0,0.0,2.0,small,no space,0.0
1/24/1607 6:46 AM,1/24/1607 6:46 AM,45.546142,57.091494,55.967644,76.161434,59.578654,10.317139,stands beside,6e3334e5,0.0,Servant's Premises,2.0,3.0,114.0,0.0,2.0,huge,no space,0.0
2/21/1608 1:41 PM,2/21/1608 1:41 PM,15.265277,80.741272,25.62217,34.658066,99.233033,11.899075,stands beside,6e33354b,0.0,Servant's Premises,3.0,3.0,145.0,0.0,,small,no space,0.0
9/3/1607 2:20 AM,9/3/1607 2:20 AM,20.875173,195.705476,31.224218,56.528381,13.615803,15.410081,,6e333554,1.0,,3.0,2.0,139.0,0.0,4.0,no land,beautiful,0.0
10/25/1612 2:53 AM,10/25/1612 2:53 AM,24.578723,170.600795,34.61183,62.249946,115.438695,8.63224,stands beside,6e333559,0.0,The Mountains,3.0,2.0,135.0,0.0,2.0,huge,no space,0.0
10/11/1611 3:41 AM,10/11/1611 3:41 AM,25.255048,80.238936,35.796991,44.378336,45.943273,45.611065,,6e33355f,0.0,Cursed Land,3.0,2.0,135.0,0.0,4.0,small,no space,0.0
3/25/1612 10:28 AM,3/25/1612 10:28 AM,31.424683,61.383094,41.725094,68.940301,65.390403,52.99924,stands beside,6e333674,0.0,The Mountains,2.0,3.0,129.0,0.0,3.0,huge,no space,1.0
1/2/1612 5:50 AM,1/2/1612 5:50 AM,29.806704,32.53878,40.274369,36.38752,46.891685,3.041868,cut by Ancient witch,6e333685,0.0,The Mountains,3.0,3.0,130.0,1.0,3.0,small,no space,0.0
4/19/1609 6:28 AM,4/19/1609 6:28 AM,53.747411,46.169991,63.759009,41.79183,17.575387,29.698229,,6e3336b1,0.0,The Mountains,2.0,4.0,106.0,0.0,2.0,small,no space,1.0
